  1215    261.097839     -49.901527       NaN       NaN   19.0444    0.0509   18.1000    0.0422   17.5722    0.0417   17.2035    0.0595       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.07046   0.06116   0.73  |  5949566445647453184 261.097894 -49.901537 17.8993 0.0016 18.2962 0.0250 17.2335 0.0144 -2.7390 0.2930 -7.6610 0.2650 0.1084 0.1476 nan nan 0.0000
  1219    261.209747     -50.016754       NaN       NaN   19.0387    0.0471   18.2532    0.0388       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04792   0.04319   0.82  |  5949551941542985728 261.209709 -50.016744 18.0766 0.0016 18.4726 0.0184 17.5348 0.0142 -11.0480 0.3760 -8.5260 0.3420 0.1796 0.1782 nan nan 0.0000
  1220    261.139709     -49.898502       NaN       NaN   19.0740    0.0496   17.8770    0.0362   17.3019    0.0370   16.8289    0.0466       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06532   0.05923   0.91  |  5949566033330530304 261.139796 -49.898522 17.6256 0.0021 18.1954 0.0221 16.9053 0.0102 -0.9500 0.2450 -2.8380 0.2270 0.2904 0.1263 nan nan 0.0000
  1221    261.219788     -49.966961       NaN       NaN   19.0438    0.0477   18.2200    0.0386       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05091   0.04622   0.93  |  5949553595104609280 261.219694 -49.966947 18.1429 0.0017 18.4933 0.0227 17.4262 0.0206 -7.8740 0.4050 0.6030 0.3310 0.1928 0.1767 nan nan 0.0000
  1222    261.197052     -49.927216       NaN       NaN   19.0500    0.0496   18.1529    0.0388   17.5005    0.0400   17.1085    0.0554       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05728   0.05305   0.97  |  5949565754159746048 261.197013 -49.927251 17.8285 0.0015 18.2433 0.0235 17.1924 0.0154 -4.3990 0.3520 -5.5350 0.3040 0.2857 0.1743 nan nan 0.0000
  1223    261.222992     -50.007282       NaN       NaN   19.0452    0.0473   18.2137    0.0384       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04804   0.04364   0.88  |  5949553350294135808 261.223043 -50.007240 17.9923 0.0016 18.4348 0.0309 17.3092 0.0164 -1.3070 0.3470 -5.5680 0.3100 0.3271 0.1607 nan nan 0.0029
  1225    261.030212     -49.888226       NaN       NaN   19.0736    0.0495   17.9675    0.0366   17.3855    0.0387   16.7418    0.0491       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.07253   0.06849   0.30  |  5949566578793527296 261.030241 -49.888187 17.6408 0.0014 18.1466 0.0176 16.8683 0.0119 -1.8020 0.2730 -4.1340 0.2560 0.1066 0.1310 nan nan 0.0000
  1226    261.187988     -49.927834       NaN       NaN   19.0488    0.0478   18.2472    0.0391   17.6704    0.0427   17.3448    0.0642       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05566   0.05191   0.99  |  5949565724123717632 261.188015 -49.927845 18.0164 0.0015 18.4355 0.0195 17.3164 0.0148 -2.6250 0.3340 -7.2920 0.3010 0.2975 0.1674 nan nan 0.0000
  1228    261.181000     -50.025791       NaN       NaN   19.0743    0.0474   17.9733    0.0346       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04910   0.04472   0.26  |  5949563555130962944 261.180988 -50.025762 17.7195 0.0015 18.2474 0.0305 17.0583 0.0125 -3.7740 0.2680 -3.3100 0.2400 0.1226 0.1346 nan nan 0.0000
  1229    261.160461     -49.989311       NaN       NaN   19.0671    0.0498   18.1255    0.0382       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05723   0.04912   0.93  |  5949563765587135488 261.160464 -49.989293 17.8968 0.0019 18.3076 0.0329 17.2046 0.0106 1.1000 0.5750 -5.1020 0.6200 0.2368 0.2499 nan nan 0.0000
  1230    261.179138     -49.956024       NaN       NaN   19.0921    0.0480   17.8697    0.0335   17.2261    0.0355   16.6103    0.0413       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05302   0.04920   0.69  |  5949565307501458432 261.179161 -49.956027 17.4823 0.0012 18.1292 0.0121 16.6854 0.0066 0.9700 0.2340 -11.6980 0.2100 0.8659 0.1154 nan nan 0.0000
  1231    261.179169     -50.016094       NaN       NaN   19.0719    0.0487   18.1132    0.0372       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05062   0.04630   0.89  |  5949563662539323392 261.179131 -50.016062 17.8498 0.0018 18.2859 0.0149 17.1783 0.0165 -1.8560 0.3550 -2.0690 0.3010 0.1147 0.1527 nan nan 0.0000
  1232    261.269135     -50.002972       NaN       NaN   19.0862    0.0492   17.9787    0.0353       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04931   0.04495   0.29  |  5949553212855185408 261.269125 -50.002987 17.7063 0.0013 18.2148 0.0120 16.9260 0.0112 -2.7010 0.2810 -6.1580 0.2570 -0.0191 0.1351 nan nan 0.0000
  1233    261.198547     -50.015743       NaN       NaN   19.0838    0.0552   18.0290    0.0359   17.4316    0.0387   16.9447    0.0501       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04707   0.03485   0.67  |  5949551911508795392 261.198461 -50.015730 17.7323 0.0014 18.2317 0.0262 17.0314 0.0140 -10.6120 0.2940 4.6130 0.2630 0.5412 0.1370 nan nan 0.0000
  1235    261.151917     -50.034172       NaN       NaN   19.0719    0.0480   18.1852    0.0377       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05120   0.04696   0.90  |  5949563211537164288 261.151918 -50.034143 17.9307 0.0018 18.4086 0.0201 17.3471 0.0145 2.6590 0.2740 -7.9260 0.2560 0.2943 0.1604 nan nan 0.0000
  1236    261.054932     -49.984390       NaN       NaN   19.0724    0.0478   18.1845    0.0379   17.5888    0.0460       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05995   0.05669   0.96  |  5949564311045316608 261.054916 -49.984415 17.9319 0.0015 18.3846 0.0258 17.1087 0.0172 3.5270 0.5100 -11.5020 0.3890 0.6733 0.1731 nan nan 0.0000
  1237    261.109253     -50.025368       NaN       NaN   19.0783    0.0491   18.1377    0.0380       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05552   0.05130   0.79  |  5949563387626312704 261.109268 -50.025335 17.8561 0.0015 18.3669 0.0262 17.1963 0.0282 -3.8730 0.3060 -9.4650 0.2760 0.3483 0.1565 nan nan 0.0000
  1238    261.235413     -49.891533       NaN       NaN   19.1127    0.0508   17.7841    0.0336   17.1194    0.0346   16.5082    0.0401       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06133   0.05701   0.00  |  5949577646955567104 261.235527 -49.891551 17.4749 0.0017 18.0267 0.0245 16.6097 0.0097 -2.8450 0.4050 -7.0040 0.4920 -0.2379 0.2212 nan nan 0.0000
  1239    261.173126     -49.947140       NaN       NaN   19.0759    0.0482   18.1960    0.0380   17.7181    0.0436   17.4452    0.0688       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05477   0.05090   0.98  |  5949565307481244672 261.173117 -49.947176 18.0218 0.0015 18.4418 0.0244 17.3761 0.0146 -6.0770 0.3350 -3.1080 0.2860 0.1454 0.1581 nan nan 0.0000
  1240    261.191315     -49.987675       NaN       NaN   19.0804    0.0479   18.1471    0.0372       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05044   0.04637   0.92  |  5949553419011748864 261.191310 -49.987647 17.8730 0.0014 18.4163 0.0181 17.1900 0.0097 0.8370 0.3070 3.2100 0.2640 0.5990 0.1430 nan nan 0.0000
  1241    261.194794     -50.032333       NaN       NaN   19.1260    0.0529   17.6423    0.0330       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03438   0.04647   0.09  |  5949551804100425728 261.194731 -50.032279 17.0066 0.0010 17.8679 0.0163 16.0829 0.0053 -2.4730 0.1700 -4.3510 0.1590 0.8979 0.0950 nan nan 0.0358
  1242    261.106110     -49.991154       NaN       NaN   19.0829    0.0481   18.1246    0.0369       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05605   0.05144   0.94  |  5949563903022479360 261.106092 -49.991129 17.9905 0.0017 18.3975 0.0206 17.2349 0.0180 -3.1250 0.2950 -4.2290 0.2580 0.2816 0.1531 nan nan 0.0000
  1243    261.214020     -49.966480       NaN       NaN   19.0761    0.0480   18.2007    0.0381       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05155   0.04682   0.93  |  5949553595136024576 261.214040 -49.966480 17.9866 0.0015 18.4198 0.0167 17.2145 0.0199 -2.1660 0.3190 -5.0740 0.2880 0.3995 0.1581 nan nan 0.2076
  1245    261.213074     -49.942272       NaN       NaN   19.0708    0.0607   18.2997    0.0436   17.8971    0.0500   17.3928    0.0686       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.07083   0.05831   0.92  |  5949553973061917696 261.213018 -49.942321 18.1523 0.0018 18.5016 0.0359 17.4337 0.0140 -2.3150 0.3640 -2.5280 0.3070 0.2894 0.1679 nan nan 0.0000
  1246    261.039062     -49.893051       NaN       NaN   19.1138    0.0479   17.8286    0.0330   17.1389    0.0346   16.5013    0.0393       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06942   0.06631   0.00  |  5949566578788385792 261.039113 -49.893013 17.5036 0.0012 18.1770 0.0157 16.7109 0.0085 -5.5590 0.2270 -6.5460 0.2140 0.0455 0.1139 nan nan 0.0000
  1249    261.103394     -49.992710       NaN       NaN   19.0941    0.0481   18.0835    0.0361       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05596   0.05191   0.91  |  5949563868697166848 261.103414 -49.992653 17.9431 0.0017 18.3814 0.0342 17.2365 0.0179 0.5260 0.2860 -2.0010 0.2510 -0.0344 0.1486 nan nan 0.0000
  1250    261.191406     -49.897118       NaN       NaN   19.1076    0.0493   17.9837    0.0350   17.5617    0.0408   16.9396    0.0503       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06126   0.05714   0.90  |  5949565891598771200 261.191463 -49.897123 17.7996 0.0015 18.2786 0.0201 17.0769 0.0111 5.1920 0.2970 -10.5660 0.2720 0.1326 0.1710 nan nan 0.0000
  1251    261.112915     -49.919834       NaN       NaN   19.0983    0.0486   18.0872    0.0366   17.4289    0.0387   16.9782    0.0507       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06162   0.05804   0.88  |  5949565651075348480 261.112956 -49.919822 17.7596 0.0014 18.2937 0.0161 17.0670 0.0091 0.1020 0.2680 -1.6920 0.2560 0.1164 0.1378 nan nan 0.0000
  1252    261.073120     -49.902557       NaN       NaN   19.1090    0.0481   17.9782    0.0347   17.3755    0.0374   16.8900    0.0478       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06599   0.06231   0.77  |  5949566475709132800 261.073222 -49.902502 17.7507 0.0014 18.2650 0.0171 17.0515 0.0078 -3.8140 0.2640 -2.5410 0.2430 0.2193 0.1361 nan nan 0.0000
  1253    261.118439     -49.908825       NaN       NaN   19.1017    0.0480   18.0698    0.0359   17.5940    0.0409   17.0553    0.0521       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06196   0.05834   0.92  |  5949565685435128832 261.118555 -49.908822 17.9059 0.0015 18.3863 0.0156 17.1696 0.0085 -5.2760 0.3300 -3.9230 0.3170 0.3847 0.1695 nan nan 0.0000
  1254    261.215485     -49.968822       NaN       NaN   19.0666    0.0495   18.4675    0.0444   18.0645    0.0535   17.6380    0.0797       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05396   0.04835   0.70  |  5949553560744865792 261.215466 -49.968803 18.2590 0.0020 18.5704 0.0189 17.6601 0.0150 -4.5770 0.4090 -4.1240 0.3420 0.5955 0.1826 nan nan 0.0000
  1255    261.146515     -50.033741       NaN       NaN   19.0798    0.0531   18.3369    0.0467       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04634   0.04860   0.81  |  5949563211533556736 261.146603 -50.033691 18.0136 0.0016 18.4305 0.0192 17.3992 0.0208 2.7560 0.2770 -7.0500 0.2510 0.1294 0.1541 nan nan 0.0000
  1256    261.116302     -49.913406       NaN       NaN   19.1100    0.0480   18.0029    0.0350   17.5495    0.0401   17.1651    0.0562       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06189   0.05801   0.66  |  5949565689764016128 261.116377 -49.913371 17.9005 0.0015 18.3423 0.0190 17.2124 0.0186 -2.4470 0.3170 -7.9480 0.2930 0.2803 0.1537 nan nan 0.0000
  1257    261.064941     -50.031254       NaN       NaN   19.0918    0.0480   18.2063    0.0381       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05771   0.05420   0.39  |  5949564074821136384 261.064949 -50.031204 17.9357 0.0016 18.4081 0.0161 17.2777 0.0199 -5.9800 0.2510 -5.4320 0.2220 -0.1791 0.1463 nan nan 0.0000
  1258    261.125549     -49.936081       NaN       NaN   19.1232    0.0532   17.8717    0.0354   17.2446    0.0370   16.6896    0.0441       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06421   0.06063   0.80  |  5949565479281831936 261.125639 -49.936069 17.5796 0.0014 18.1299 0.0208 16.7676 0.0075 -2.2540 0.2480 -4.2960 0.2280 0.2618 0.1542 nan nan 0.0000
  1259    261.215820     -49.961174       NaN       NaN   19.1216    0.0484   17.8958    0.0338   17.2094    0.0353   16.6847    0.0434       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05232   0.04818   0.91  |  5949553590810786816 261.215832 -49.961188 17.5515 0.0013 18.1820 0.0142 16.7384 0.0117 0.4240 0.2450 -3.1470 0.2210 0.9806 0.1222 nan nan 0.0000
  1260    261.104034     -49.971214       NaN       NaN   19.0863    0.0536   18.2952    0.0437       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06618   0.05872   0.93  |  5949564006101752832 261.104041 -49.971142 17.9954 0.0018 18.3447 0.0456 17.2611 0.0121 0.1630 0.3080 -4.3380 0.2820 0.1529 0.1778 nan nan 0.0000
  1263    261.120789     -49.985165       NaN       NaN   19.0975    0.0487   18.2026    0.0382       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05579   0.05155   0.95  |  5949563933088194560 261.120847 -49.985114 17.9315 0.0015 18.4018 0.0255 17.2334 0.0181 -1.4820 0.3270 3.1340 0.2880 0.1620 0.1750 nan nan 0.0000
  1264    261.080719     -49.914238       NaN       NaN   19.1077    0.0483   18.0938    0.0395   17.5991    0.0411   17.1281    0.0554       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06454   0.06079   0.89  |  5949566308208451584 261.080749 -49.914213 17.9579 0.0018 18.3756 0.0171 17.2575 0.0097 -0.2690 0.3230 -2.3390 0.3010 0.0760 0.1680 nan nan 0.0000
  1266    261.065552     -49.975880       NaN       NaN   19.0985    0.0482   18.2170    0.0381       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05974   0.05627   0.93  |  5949564620282988544 261.065622 -49.975841 18.0186 0.0015 18.4349 0.0188 17.3435 0.0125 -1.0560 0.2880 -3.3540 0.2580 0.0339 0.1640 nan nan 0.0000
  1267    261.104919     -49.947205       NaN       NaN   19.1236    0.0484   17.9562    0.0344       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05896   0.05540   0.68  |  5949565517965293568 261.105005 -49.947164 17.6823 0.0019 18.2289 0.0262 16.8949 0.0069 -3.2490 0.5760 -5.3050 0.6980 -0.3848 0.3010 nan nan 0.0000
  1268    261.131897     -50.004169       NaN       NaN   19.1176    0.0483   18.0254    0.0353       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05405   0.04966   0.77  |  5949563834337406976 261.132015 -50.004142 17.7972 0.0016 18.3109 0.0214 17.1131 0.0101 -0.0720 0.2520 -6.4360 0.2260 0.2093 0.1390 nan nan 0.0000
  1270    261.189911     -49.925949       NaN       NaN   19.1095    0.0488   18.1769    0.0377   17.7445    0.0440   17.3278    0.0633       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05691   0.05319   0.99  |  5949565754157854720 261.189971 -49.925956 17.9775 0.0017 18.4658 0.0446 17.3206 0.0135 1.7710 0.3170 0.7170 0.2830 0.2743 0.1617 nan nan 0.0000
  1271    261.255768     -49.993919       NaN       NaN   19.1154    0.0486   18.1136    0.0367       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04955   0.04468   0.92  |  5949553285898334208 261.255745 -49.993925 17.8642 0.0015 18.3938 0.0186 17.2115 0.0109 -0.0940 0.3110 -2.8630 0.2800 0.3143 0.1479 nan nan 0.0000
  1272    261.058929     -49.899784       NaN       NaN   19.1092    0.0485   18.1897    0.0377   17.6504    0.0421   17.1705    0.0573       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06735   0.06429   0.97  |  5949566475714313216 261.059015 -49.899753 17.9871 0.0017 18.4374 0.0293 17.3605 0.0127 -0.8000 0.3270 -4.7900 0.3030 -0.0310 0.1646 nan nan 0.0000
  1273    261.052887     -50.009911       NaN       NaN   19.1574    0.0485   17.6899    0.0316       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05978   0.05594   0.11  |  5949564177934822400 261.052964 -50.009860 17.0972 0.0020 17.9572 0.0105 16.1196 0.0061 -2.0740 0.8790 -4.4530 0.8010 0.2966 0.5537 nan nan 0.5464
  1275    261.210846     -49.907249       NaN       NaN   19.1079    0.0491   18.2796    0.0398   17.7761    0.0454   17.3194    0.0641       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05881   0.05551   0.96  |  5949554144891901952 261.210899 -49.907265 18.0200 0.0021 18.5467 0.0282 17.3087 0.0161 -1.6220 0.3290 -4.8180 0.2920 0.2347 0.1670 nan nan 0.0002
  1276    261.237671     -49.880196       NaN       NaN   19.1337    0.0493   18.0266    0.0357   17.5660    0.0476   17.2430    0.0605       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06281   0.05874   0.25  |  5949577750034787328 261.237730 -49.880209 17.9122 0.0017 18.3520 0.0199 17.2135 0.0191 1.6880 0.5060 -3.3520 0.5910 -0.1811 0.2496 nan nan 0.0000
  1277    261.123749     -50.016468       NaN       NaN   19.1229    0.0490   18.1837    0.0379       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05513   0.05082   0.93  |  5949563417692027904 261.123838 -50.016409 17.9424 0.0019 18.3835 0.0222 17.2693 0.0131 -4.3120 0.2710 -5.2300 0.2460 0.2931 0.1510 nan nan 0.0000
  1279    261.253296     -49.983631       NaN       NaN   19.1351    0.0490   18.0698    0.0361   17.4528    0.0387   16.8884    0.0476       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05085   0.04612   0.82  |  5949553320226498560 261.253240 -49.983641 17.8110 0.0020 18.3802 0.0211 17.0646 0.0202 -2.6740 0.3690 -8.2190 0.3070 0.2031 0.1777 nan nan 0.0000
  1281    261.070526     -49.981598       NaN       NaN   19.1266    0.0486   18.1685    0.0374       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05965   0.05572   0.95  |  5949564620286458880 261.070561 -49.981550 17.9346 0.0016 18.4226 0.0207 17.2203 0.0100 -3.8520 0.3390 -5.8000 0.2670 0.4648 0.1465 nan nan 0.0000
  1283    261.183289     -49.977348       NaN       NaN   19.1449    0.0491   18.0142    0.0354       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05333   0.04876   0.71  |  5949565204398542848 261.183280 -49.977322 17.6581 0.0014 18.2884 0.0190 16.8992 0.0107 -4.7940 0.2670 -4.5770 0.2400 0.1404 0.1317 nan nan 0.0000
  1284    261.070374     -50.023560       NaN       NaN   19.1349    0.0489   18.1289    0.0368       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05905   0.05476   0.91  |  5949564104886776832 261.070356 -50.023494 17.8142 0.0015 18.3522 0.0177 17.1156 0.0102 -1.1070 0.2650 -5.6410 0.2370 0.0398 0.1474 nan nan 0.0000
  1286    261.223724     -49.978401       NaN       NaN   19.1597    0.0493   17.8781    0.0363       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05195   0.04734   0.70  |  5949553492056795136 261.223740 -49.978378 17.4763 0.0015 18.2051 0.0155 16.6456 0.0163 -2.6010 0.2410 -8.9080 0.2130 0.8986 0.1184 nan nan 0.0000
  1287    261.068268     -49.935101       NaN       NaN   19.1262    0.0488   18.2598    0.0389   17.7579    0.0440   17.3337    0.0627       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06347   0.06003   0.96  |  5949564860804649984 261.068347 -49.935047 18.0687 0.0017 18.5061 0.0175 17.4419 0.0120 -3.5530 0.3110 -2.8230 0.2850 0.2811 0.1559 nan nan 0.0000
  1288    261.161926     -49.938568       NaN       NaN   19.1321    0.0494   18.1948    0.0381   17.7173    0.0434   17.2833    0.0610       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05767   0.05342   0.99  |  5949565410560463872 261.161913 -49.938566 17.9869 0.0017 18.4398 0.0273 17.3441 0.0114 -2.1410 0.3370 -2.7010 0.3040 0.0177 0.1762 nan nan 0.0000
  1289    261.192169     -50.004807       NaN       NaN   19.1330    0.0489   18.1899    0.0378       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05132   0.04685   0.94  |  5949551941542990848 261.192139 -50.004757 17.9821 0.0014 18.4674 0.0204 17.3307 0.0149 -0.5000 0.5380 -1.4300 0.5720 0.7296 0.2543 nan nan 0.0000
  1290    261.141724     -49.982914       NaN       NaN   19.1414    0.0494   18.0990    0.0364       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05504   0.05110   0.96  |  5949563761289509888 261.141791 -49.982880 17.7637 0.0015 18.3245 0.0125 17.0313 0.0108 -2.5750 0.2770 -5.8360 0.2520 0.1955 0.1364 nan nan 0.0000
  1291    261.076935     -49.992901       NaN       NaN   19.1334    0.0546   18.2530    0.0396       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06025   0.04696   0.87  |  5949564246619910144 261.076963 -49.992841 17.9852 0.0016 18.4316 0.0198 17.3328 0.0132 -1.6730 0.3060 -3.0380 0.2630 -0.1839 0.1510 nan nan 0.0000
  1292    261.262085     -49.889343       NaN       NaN   19.1232    0.0500   18.4124    0.0473   18.0678    0.0536   17.6342    0.0808       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06204   0.05763   0.12  |  5949577681289105408 261.262172 -49.889347 18.3049 0.0023 18.5987 0.0208 17.7675 0.0347 -5.1820 0.6980 -6.2580 0.7030 0.7252 0.3093 nan nan 0.0000
  1293    261.040009     -49.964043       NaN       NaN   19.1412    0.0489   18.2254    0.0383   17.5755    0.0407   17.1985    0.0572       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06350   0.06006   0.96  |  5949564689005943808 261.040062 -49.963983 17.9493 0.0015 18.4373 0.0159 17.2998 0.0076 2.1110 0.2690 -8.5620 0.2540 0.1567 0.1487 nan nan 0.0000
  1294    261.219574     -50.012024       NaN       NaN   19.1406    0.0492   18.2465    0.0386       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05044   0.04604   0.76  |  5949551872823511040 261.219556 -50.012017 17.9775 0.0016 18.5103 0.0259 17.2923 0.0160 1.8730 0.3530 -3.5700 0.3200 0.0271 0.1708 nan nan 0.0000
  1295    261.248352     -49.993320       NaN       NaN   19.1491    0.0549   18.1554    0.0401   17.6363    0.0471   17.1548    0.0639       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05216   0.05320   0.98  |  5949553281569282048 261.248292 -49.993350 17.9894 0.0018 18.4696 0.0335 17.3000 0.0142 -0.8240 0.3490 -0.7010 0.3170 0.4681 0.1620 nan nan 0.0000
  1296    261.216064     -49.877457       NaN       NaN   19.1928    0.0509   17.7330    0.0345   16.8645    0.0327   16.1951    0.0351       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06489   0.06081   0.07  |  5949577646955575296 261.216158 -49.877455 17.2150 0.0012 17.9905 0.0202 16.3515 0.0076 -2.2290 0.6370 -5.3540 0.8120 1.0207 0.4332 nan nan 0.9999
  1297    261.181061     -49.990894       NaN       NaN   19.1857    0.0494   17.8137    0.0328   16.8966    0.0323   16.1913    0.0349       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05340   0.04854   0.83  |  5949563696899091456 261.181045 -49.990892 17.2872 0.0026 18.0570 0.0207 16.2776 0.0070 -3.4830 0.5000 -2.8380 0.3640 0.9885 0.2147 nan nan 0.0000
  1298    261.061462     -49.923035       NaN       NaN   19.1547    0.0492   18.1614    0.0371   17.6439    0.0417   17.1798    0.0571       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06570   0.06199   0.97  |  5949566338273408000 261.061542 -49.922973 17.9725 0.0019 18.4456 0.0184 17.3170 0.0134 -4.1430 0.7660 -3.7970 0.5050 0.3879 0.1964 nan nan 0.0000
