 ID      RAJ2000   DEJ2000     U      SU    B      SB     V      SV     R     SR      I   SI     id     raj2000G     dej2000G     Gmag     e_Gmag     BPmag     e_BPmag     RPmag     e_RPmag     pmRA     e_pmRA     pmDE     e_pmDE     Plx     e_Plx     Rv     e_Rv     P
 645    129.6129 -34.7337   18.853  0.010 18.647  0.007 17.732  0.007 17.173  0.005 16.603  0.007    5638574632617701376 129.612869 -34.733774 17.4003 0.0010 17.9568 0.0139 16.6804 0.0053 -4.6290 0.1260 1.8840 0.1500 0.1745 0.0943 nan nan 0.0000
 568    129.6679 -34.7118   18.508  0.013 18.353  0.012 17.497  0.001 16.956  0.002 16.383  0.007    5638574598257928192 129.667938 -34.711780 17.2201 0.0017 17.7207 0.0107 16.4894 0.0051 -6.3240 0.4030 1.0960 0.4530 0.7927 0.2844 nan nan 0.0000
 768    129.5758 -34.7756   18.983  0.018 18.840  0.014 18.032  0.001 17.518  0.008 16.963  0.007    5638574078559869952 129.575650 -34.775625 17.8195 0.0016 18.2376 0.0138 17.0576 0.0088 -3.0840 0.2170 5.5090 0.2620 0.0866 0.1535 nan nan 0.0000
 570    129.6750 -34.7417   18.285  0.015 18.050  0.002 17.513  0.005 17.152  0.011 16.723  0.007    5638573739264478208 129.674944 -34.741693 17.3159 0.0010 17.6441 0.0103 16.8007 0.0070 -3.3400 0.1240 3.7560 0.1370 0.0851 0.0850 nan nan 0.0000
 988    129.5687 -34.7811   19.569  0.026 19.356  0.010 18.492  0.007 17.933  0.004 17.393  0.007    5638574078556474368 129.568652 -34.781068 18.2136 0.0023 18.6774 0.0239 17.4531 0.0131 -4.0190 0.3920 1.5060 0.5580 -0.0798 0.2884 nan nan 0.0095
 809    129.6592 -34.7047   19.442  0.010 19.106  0.003 18.111  0.005 17.538  0.004 16.952  0.007    5638574800114770944 129.659185 -34.704675 17.7819 0.0012 18.3225 0.0157 17.0491 0.0077 1.5080 0.1490 1.3180 0.1870 0.3725 0.1194 nan nan 0.0000
 408    129.5700 -34.7701   19.279  0.017 18.275  0.020 16.943  0.003 16.183  0.003 15.466  0.007    5638574151581405184 129.569891 -34.770101 16.4352 0.0007 17.2064 0.0062 15.5708 0.0023 -2.3780 0.0710 3.0150 0.0900 0.3099 0.0520 nan nan 0.0000
2205    129.5796 -34.8461      NaN    NaN 21.745  0.067 20.380  0.027 19.351  0.013 18.590  0.007    5638567142194796544 129.581593 -34.839274 18.8645 0.0027 19.2893 0.0515 18.2021 0.0260 -2.5110 0.3010 4.8410 0.4400 0.0972 0.2208 nan nan 0.0000
 989    129.5421 -34.8271   19.481  0.019 19.281  0.026 18.496  0.009 17.960  0.009 17.427  0.007    5638567859446920192 129.542229 -34.827033 18.2120 0.0015 18.7150 0.0196 17.5505 0.0114 -3.0340 0.1940 3.3800 0.2840 0.0496 0.1413 nan nan 0.0000
 307    129.6317 -34.8157   17.011  0.004 16.833  0.004 16.501  0.001 16.308  0.003 16.076  0.007    5638573017710025728 129.631878 -34.815670 16.4295 0.0006 16.6071 0.0039 16.0930 0.0041 -2.4820 0.0710 3.8430 0.0930 0.1380 0.0506 nan nan 0.0000
2813    129.6446 -34.7044      NaN    NaN    NaN    NaN 21.178  0.048 20.205  0.016 19.347  0.007    5638574800120611840 129.642684 -34.704707 18.9304 0.0024 19.5020 0.0454 18.2026 0.0243 -2.5930 0.3040 3.0270 0.3880 0.1449 0.2326 nan nan 0.5618
 346    129.6304 -34.7898   17.515  0.011 17.280  0.003 16.635  0.005 16.255  0.001 15.834  0.007    5638573189499909120 129.630396 -34.789834 16.4465 0.0006 16.7882 0.0079 15.8851 0.0029 -2.5690 0.0750 2.6910 0.0820 0.1625 0.0521 nan nan 0.0275
1429    129.6087 -34.8442   20.252  0.046 20.085  0.030 19.245  0.021 18.690  0.014 18.145  0.007    5638567103532595200 129.609605 -34.842105 18.9689 0.0022 19.3547 0.0323 18.2518 0.0214 -2.8290 0.3070 3.9290 0.4130 0.1837 0.2306 nan nan 0.0008
1041    129.6671 -34.7203   20.293  0.047 19.751  0.021 18.600  0.008 17.936  0.012 17.320  0.007    5638574525236781056 129.666942 -34.720317 18.2219 0.0015 18.8540 0.0263 17.4359 0.0145 -4.8120 0.2010 7.5830 0.2770 0.2301 0.1472 nan nan 0.0000
 636    129.6925 -34.7724   20.261  0.035 19.196  0.018 17.712  0.001 16.740  0.005 15.706  0.007    5638573460084617216 129.692352 -34.772321 16.9933 0.0014 17.9439 0.0121 15.9021 0.0038 -1.2010 0.1540 10.4330 0.1840 1.4046 0.1075 nan nan 0.0000
 413    129.5104 -34.7410   17.660  0.006 17.356  0.001 16.954  0.006 16.725  0.011 16.424  0.007    5638615486348808192 129.519083 -34.750535 16.6378 0.0006 17.1960 0.0074 15.9312 0.0025 -5.0470 0.0780 10.0620 0.0980 0.4832 0.0566 nan nan 0.0000
1347    129.6812 -34.7999   20.748  0.059 20.301  0.019 19.131  0.020 18.454  0.014 17.765  0.007    5638573258219334656 129.681411 -34.799896 18.7237 0.0021 19.3827 0.0430 17.9021 0.0141 -1.9730 0.2860 1.7370 0.3860 0.1445 0.2109 nan nan 0.5320
1774    129.6917 -34.7212      NaN    NaN    NaN    NaN 19.743  0.173 21.404  0.049 19.717  0.007    5638575251092955136 129.687660 -34.728080 16.5128 0.0006 17.0171 0.0058 15.8413 0.0034 -3.1610 0.0770 1.6680 0.0880 0.5211 0.0547 nan nan 0.0000
1352    129.6675 -34.8071   20.020  0.038 19.958  0.016 19.147  0.008 18.609  0.012 18.067  0.007    5638572944688340992 129.667413 -34.807052 18.8611 0.0025 19.3330 0.0347 18.1951 0.0196 -2.0940 0.3030 2.3590 0.4330 0.4379 0.2357 nan nan 0.8046
  29    129.5812 -34.8519   15.427  0.002 14.804  0.001 13.673  0.004 13.032  0.004 12.434  0.007    5638566966093549568 129.582063 -34.856187 18.5262 0.0021 18.9353 0.0300 17.8944 0.0185 -3.1800 0.2530 2.3090 0.3750 0.1507 0.1965 nan nan 0.3143
 626    129.7187 -34.7884   20.236  0.055 19.302  0.024 17.687  0.014 16.528  0.005 15.078  0.007    5638570436427524096 129.720168 -34.792815 19.0011 0.0023 19.6656 0.0354 18.0879 0.0164 -5.6220 0.3220 3.1340 0.4040 0.3811 0.2548 nan nan 0.0000
 430    129.7142 -34.7827   18.394  0.011 18.063  0.005 17.056  0.010 16.463  0.006 15.864  0.007    5638573395667091456 129.714091 -34.782654 16.7251 0.0007 17.3115 0.0088 15.9839 0.0031 -11.2410 0.0920 8.8720 0.1050 0.4764 0.0644 nan nan 0.0000
 432    129.7100 -34.7725   18.293  0.019 18.024  0.004 17.061  0.008 16.488  0.005 15.916  0.007    5638573425724881920 129.709932 -34.772452 16.7441 0.0007 17.2926 0.0071 16.0217 0.0028 -2.2090 0.0970 5.2210 0.1130 0.1965 0.0708 nan nan 0.0000
2135    129.5471 -34.7639      NaN    NaN 21.558  0.051 20.278  0.050 19.486  0.116 18.873  0.007    5638621082682032128 129.543824 -34.762190 17.3783 0.0010 17.8297 0.0116 16.7421 0.0052 -2.4850 0.1260 3.3390 0.1450 0.1143 0.0884 nan nan 0.0000
 439    129.7233 -34.7348   18.119  0.016 17.927  0.008 17.113  0.014 16.613  0.008 16.122  0.007    5638575178071706624 129.704891 -34.741870 18.2938 0.0015 19.2017 0.0340 17.2736 0.0102 0.1400 0.2060 -4.0880 0.3150 0.7290 0.1553 nan nan 0.0000
2766    129.6171 -34.7430      NaN    NaN    NaN    NaN 21.105  0.041 20.242  0.024 19.427  0.007    5638574426450456576 129.621396 -34.747874 19.1276 0.0031 19.5642 0.0410 18.3571 0.0230 -0.8790 0.3450 2.3850 0.4680 0.6112 0.2931 nan nan 0.0005
2154    129.6379 -34.7233      NaN    NaN 21.358  0.073 20.302  0.041 19.699  0.013 19.124  0.007    5638574765754946560 129.637500 -34.720160 19.1951 0.0028 19.6158 0.0469 18.4660 0.0360 -0.7820 0.3980 3.6080 0.4940 0.2779 0.3041 nan nan 0.0001
 846    129.5829 -34.7103   19.053  0.014 18.930  0.012 18.185  0.008 17.716  0.009 17.184  0.007    5638621701157602304 129.582837 -34.710287 17.9274 0.0012 18.3889 0.0147 17.2857 0.0119 -2.5120 0.1600 2.7930 0.2070 0.0022 0.1216 nan nan 0.6753
 834    129.6954 -34.8137   20.488  0.052 19.412  0.014 18.157  0.011 17.417  0.003 16.758  0.007    5638570298985232384 129.695375 -34.813677 17.7424 0.0011 18.4000 0.0150 16.8689 0.0062 -10.1370 0.1580 2.4420 0.1870 0.4423 0.1173 nan nan 0.0000
1775    129.5675 -34.8202   20.906  0.073 20.639  0.025 19.746  0.017 19.178  0.012 18.602  0.007    5638567962526142464 129.563303 -34.826486 17.6552 0.0010 18.1765 0.0111 16.9666 0.0058 -1.0500 0.1420 3.4380 0.1700 0.2513 0.1022 nan nan 0.0000
 597    129.5883 -34.8333   18.566  0.018 18.288  0.007 17.614  0.001 17.181  0.006 16.721  0.007    5638567176554531840 129.588246 -34.833290 17.4148 0.0011 17.8110 0.0096 16.8279 0.0058 -2.5510 0.1330 2.3080 0.1600 0.2638 0.0962 nan nan 0.9800
1387    129.6446 -34.8611      NaN    NaN    NaN    NaN 19.191  0.055 18.553  0.019 17.883  0.007    5638569749232335872 129.644765 -34.861110 18.8339 0.0022 19.4540 0.0336 18.0520 0.0170 -2.6210 0.2910 2.2840 0.4610 0.4325 0.2162 nan nan 0.8443
 253    129.6737 -34.7298   17.023  0.014 16.758  0.004 16.189  0.004 15.827  0.006 15.428  0.007    5638574529538455552 129.673642 -34.729826 16.0152 0.0006 16.3514 0.0035 15.5069 0.0030 -2.6420 0.0600 3.3680 0.0670 0.1912 0.0430 nan nan 0.0000
 530    129.6746 -34.7937   18.381  0.004 18.147  0.004 17.380  0.004 16.912  0.003 16.389  0.007    5638573326947640320 129.674755 -34.793692 17.1255 0.0007 17.5706 0.0102 16.4844 0.0056 -2.0410 0.1070 2.3710 0.1260 0.1359 0.0767 nan nan 0.2887
 601    129.6567 -34.7448   19.529  0.048 18.791  0.013 17.629  0.001 16.938  0.002 16.288  0.008    5638574495179210752 129.656763 -34.744826 17.1994 0.0008 17.8700 0.0097 16.3950 0.0047 -3.7990 0.1200 1.8320 0.1350 0.6419 0.0826 nan nan 0.0000
2574    129.6975 -34.8462      NaN    NaN    NaN    NaN 20.860  0.037 19.824  0.012 18.839  0.008    5638570298988410880 129.689349 -34.819393 19.1756 0.0029 19.6344 0.0421 18.4207 0.0263 -3.2190 0.3690 2.4290 0.5230 -0.1444 0.2897 nan nan 0.6229
 992    129.5962 -34.7400   21.021  0.075 20.055  0.042 18.506  0.010 17.494  0.007 16.462  0.008    5638574319078242304 129.596253 -34.740029 17.6772 0.0010 18.7013 0.0251 16.6335 0.0072 -16.8330 0.1500 5.2860 0.1990 1.9116 0.1106 nan nan 0.0000
1574    129.6271 -34.8118   20.414  0.036 20.312  0.028 19.473  0.014 18.944  0.016 18.390  0.008    5638573082127277056 129.625275 -34.808097 19.4381 0.0033 19.9848 0.0486 18.6399 0.0275 -3.4090 0.4170 2.1100 0.5760 0.1541 0.3268 nan nan 0.3971
 840    129.6904 -34.7309   19.086  0.020 18.951  0.013 18.175  0.003 17.681  0.002 17.174  0.008    5638575246791237632 129.690504 -34.730919 17.9218 0.0013 18.3883 0.0132 17.2766 0.0087 -2.4450 0.1660 2.5030 0.2120 0.0511 0.1255 nan nan 0.9710
 446    129.6054 -34.8112   18.245  0.014 18.012  0.008 17.133  0.003 16.608  0.006 16.083  0.008    5638573052069777408 129.605382 -34.811235 16.8590 0.0008 17.3603 0.0103 16.1844 0.0049 -7.7710 0.0880 3.8490 0.1090 0.1628 0.0637 nan nan 0.0000
 837    129.6625 -34.8409   20.585  0.058 19.588  0.009 18.173  0.001 17.297  0.004 16.544  0.008    5638569886671419392 129.662439 -34.840861 17.5898 0.0010 18.4281 0.0160 16.6796 0.0063 -6.9160 0.1410 7.9850 0.1600 1.2371 0.0974 nan nan 0.0000
 321    129.7154 -34.7771   17.542  0.010 17.366  0.008 16.542  0.005 16.035  0.006 15.524  0.008    5638573430026827776 129.715559 -34.777066 16.2753 0.0006 16.7580 0.0057 15.6205 0.0028 -6.7380 0.0670 3.1200 0.0830 0.3127 0.0486 nan nan 0.0000
  18    129.5662 -34.7305   15.579  0.007 14.563  0.006 13.200  0.004 12.450  0.008 11.723  0.008    5638621293144559616 129.566440 -34.730483 12.6969 0.0002 13.4719 0.0014 11.8421 0.0009 -3.4330 0.0400 2.8380 0.0510 0.4330 0.0296 87.7600 0.5400 0.0000
 610    129.5408 -34.7790   18.630  0.012 18.468  0.008 17.647  0.010 17.116  0.008 16.560  0.008    5638615211470902272 129.540737 -34.778967 17.3480 0.0008 17.8315 0.0082 16.6716 0.0047 -3.1900 0.1210 5.5030 0.1470 0.1829 0.0856 nan nan 0.0000
 146    129.6246 -34.8465   16.324  0.003 16.022  0.006 15.525  0.008 15.223  0.002 14.898  0.008    5638572777191874560 129.627346 -34.846394 15.1526 0.0003 15.6026 0.0025 14.5311 0.0014 -0.1020 0.0410 0.8920 0.0470 0.4285 0.0284 nan nan 0.0000
2143    129.6292 -34.8121      NaN    NaN    NaN    NaN 20.287  0.029 19.101  0.009 17.558  0.008    5638573013407757312 129.624122 -34.815191 18.5171 0.0019 18.9773 0.0216 17.7911 0.0140 -4.2340 0.2480 5.5410 0.3560 -0.0040 0.1932 nan nan 0.0000
 440    129.5558 -34.7900   17.968  0.009 17.860  0.009 17.117  0.004 16.668  0.004 16.186  0.008    5638568203044523008 129.555731 -34.789995 16.8894 0.0008 17.3273 0.0079 16.2896 0.0041 -3.5080 0.0930 -0.4540 0.1100 0.2510 0.0644 nan nan 0.0000
 465    129.5604 -34.7139   18.197  0.004 17.990  0.005 17.191  0.008 16.681  0.004 16.141  0.008    5638621533662724096 129.560640 -34.713868 16.9337 0.0010 17.4015 0.0073 16.2248 0.0055 -2.3840 0.1260 1.0440 0.1570 0.6002 0.0916 nan nan 0.0000
 438    129.7054 -34.8554   17.913  0.016 17.827  0.006 17.097  0.005 16.685  0.006 16.249  0.008    5638570303290659840 129.701787 -34.816018 16.5298 0.0006 16.7650 0.0065 16.1057 0.0061 -2.5670 0.0790 2.0780 0.0890 0.1044 0.0564 nan nan 0.9961
 334    129.6712 -34.8336   17.420  0.006 17.293  0.003 16.583  0.002 16.142  0.004 15.652  0.008    5638569890973819904 129.671510 -34.833540 16.3591 0.0006 16.7896 0.0038 15.7497 0.0027 -3.4680 0.0700 3.3950 0.0840 0.2756 0.0516 nan nan 0.0000
1393    129.5017 -34.8208   20.524  0.051 20.160  0.021 19.204  0.005 18.581  0.015 17.969  0.008    5638568134324976640 129.526011 -34.801524 18.3364 0.0030 18.7503 0.0230 17.6229 0.0116 0.3100 0.6070 2.0530 0.9010 -1.7956 0.4363 nan nan 0.0000
 959    129.5267 -34.7589   19.654  0.032 19.356  0.014 18.431  0.011 17.881  0.005 17.315  0.008    5638615280190375936 129.530397 -34.758613 15.8653 0.0004 16.3161 0.0025 15.2469 0.0024 -3.3950 0.0540 1.0640 0.0660 0.3662 0.0380 nan nan 0.0000
 972    129.5729 -34.7502   19.325  0.019 19.211  0.012 18.457  0.006 17.961  0.007 17.418  0.008    5638574181639238656 129.573049 -34.750224 18.1945 0.0017 18.5810 0.0197 17.5092 0.0131 -3.3700 0.2270 2.4410 0.3310 -0.1638 0.1707 nan nan 0.0118
 336    129.7387 -34.7867   18.761  0.012 17.926  0.020 16.595  0.015 15.847  0.009 15.165  0.008    5638570470787313664 129.724975 -34.784412 17.9172 0.0012 18.4372 0.0217 17.2169 0.0081 -5.8430 0.1720 2.0310 0.1940 0.1237 0.1247 nan nan 0.0000
 191    129.6092 -34.8116   17.553  0.010 16.827  0.006 15.824  0.004 15.249  0.005 14.737  0.008    5638573047767506944 129.602845 -34.812667 19.0805 0.0026 19.5444 0.0357 18.3854 0.0250 -2.0530 0.3310 2.2430 0.4800 -0.1410 0.2657 nan nan 0.7983
 192    129.6483 -34.6744   17.326  0.019 16.806  0.013 15.830  0.008 15.273  0.014 14.722  0.008    5638576281885106176 129.658421 -34.695907 15.0009 0.0003 15.4097 0.0017 14.4280 0.0014 2.6950 0.0380 -4.5980 0.0440 0.6802 0.0274 nan nan 0.0000
1058    129.5329 -34.6711   20.721  0.060 19.755  0.021 18.623  0.004 17.949  0.011 17.328  0.008    5638621533662723072 129.557258 -34.708137 17.3485 0.0008 17.8780 0.0096 16.6666 0.0046 -5.6720 0.1170 8.2400 0.1450 0.4334 0.0849 nan nan 0.0000
 862    129.6100 -34.7952   19.230  0.019 19.053  0.012 18.218  0.012 17.690  0.006 17.156  0.008    5638573838041593856 129.613735 -34.795184 19.3894 0.0035 19.7775 0.0485 18.7486 0.0427 -1.1990 0.4010 2.0940 0.5650 0.0160 0.3213 nan nan 0.0482
1047    129.5567 -34.7449   19.544  0.015 19.476  0.014 18.604  0.001 18.044  0.002 17.492  0.008    5638621117041871872 129.556736 -34.744861 18.2868 0.0018 18.7485 0.0325 17.5799 0.0116 -3.5460 0.2210 5.3360 0.2970 0.0165 0.1568 nan nan 0.0000
  93    129.6096 -34.8213   16.706  0.009 16.084  0.004 14.903  0.001 14.228  0.004 13.551  0.008    5638573052069778432 129.609566 -34.821296 14.4761 0.0002 15.1658 0.0017 13.6707 0.0011 -0.8930 0.0310 3.6810 0.0400 0.1364 0.0229 nan nan 0.0000
2955    129.7171 -34.7364      NaN    NaN    NaN    NaN 21.375  0.061 20.611  0.042 20.053  0.008    5638575182373475328 129.702941 -34.738690 12.7770 0.0002 13.1245 0.0011 12.2739 0.0006 5.4630 0.0440 3.9560 0.0530 1.9170 0.0321 nan nan 0.0000
 103    129.6042 -34.7618   15.666  0.006 15.479  0.004 15.151  0.007 14.953  0.005 14.705  0.008    5638574044200242176 129.612352 -34.758124 18.7132 0.0024 19.1358 0.0345 17.9473 0.0202 -2.5900 0.2850 1.9960 0.4180 0.4750 0.2160 nan nan 0.8367
 731    129.6192 -34.6770   19.209  0.017 18.911  0.010 17.943  0.002 17.338  0.001 16.746  0.008    5638574834474515456 129.619640 -34.701645 17.0068 0.0010 17.5344 0.0082 16.3390 0.0042 -2.7000 0.1080 1.5960 0.1260 0.4143 0.0776 nan nan 0.0033
2752    129.5833 -34.7877      NaN    NaN    NaN    NaN 21.084  0.043 20.265  0.023 19.490  0.008    5638573876703497216 129.590550 -34.792224 16.3970 0.0010 16.7176 0.0060 15.8866 0.0029 -2.5150 0.1020 1.8220 0.1390 0.1847 0.0738 nan nan 0.9532
  65    129.5208 -34.7439   15.455  0.007 15.309  0.008 14.594  0.011 14.121  0.004 13.653  0.008    5638621361864061952 129.524321 -34.741289 17.6745 0.0011 18.1730 0.0108 16.9915 0.0069 -3.6570 0.1370 2.2530 0.1740 0.1963 0.0992 nan nan 0.0000
1166    129.6771 -34.6719   20.024  0.039 19.803  0.017 18.836  0.010 18.225  0.005 17.612  0.008    5638576281876229120 129.661974 -34.698870 19.0958 0.0028 19.6176 0.0448 18.3774 0.0366 -3.6360 0.3450 4.0900 0.4570 -0.1027 0.2777 nan nan 0.0000
2471    129.5546 -34.8352      NaN    NaN    NaN    NaN 20.736  0.031 19.556  0.029 18.307  0.008    5638567863749311488 129.552671 -34.832999 13.7338 0.0002 14.4215 0.0011 12.9342 0.0014 -4.3200 0.0280 1.8750 0.0360 0.2700 0.0198 nan nan 0.0000
2338    129.6483 -34.7062      NaN    NaN 22.297  0.099 20.557  0.030 19.334  0.008 18.033  0.008    5638574800114759680 129.650390 -34.705634 19.4398 0.0032 19.9996 0.0517 18.6899 0.0311 -1.4340 0.4110 2.2630 0.6330 -0.3380 0.3364 nan nan 0.1528
 476    129.6712 -34.7647   18.132  0.005 17.970  0.003 17.232  0.002 16.758  0.006 16.254  0.008    5638573567465797632 129.671250 -34.764656 16.9835 0.0009 17.4330 0.0091 16.3551 0.0071 -2.7580 0.0980 2.8600 0.1090 0.1791 0.0702 nan nan 0.0000
1970    129.6446 -34.7324      NaN    NaN 21.279  0.049 20.017  0.004 19.361  0.020 18.730  0.008    5638574559596464128 129.643932 -34.731894 18.2770 0.0017 18.8192 0.0290 17.5751 0.0147 -2.9320 0.2190 2.9590 0.3150 0.2550 0.1694 nan nan 0.0288
3083    129.6021 -34.7392      NaN    NaN    NaN    NaN 21.588  0.058 20.473  0.043 19.072  0.008    5638574323380064256 129.598308 -34.735929 18.5941 0.0020 19.0826 0.0384 17.8698 0.0223 -3.6440 0.2630 4.1860 0.3810 -0.0681 0.1945 nan nan 0.0000
 345    129.5929 -34.7507   17.524  0.011 17.210  0.004 16.633  0.004 16.259  0.005 15.863  0.008    5638574289020335104 129.592819 -34.750716 16.4383 0.0008 16.7757 0.0063 15.9084 0.0048 -2.2080 0.0750 2.0560 0.0910 0.2105 0.0542 nan nan 0.8056
2040    129.6454 -34.7712      NaN    NaN 21.183  0.049 20.133  0.019 19.500  0.024 18.882  0.008    5638573975480692736 129.636925 -34.770933 18.8070 0.0023 19.2590 0.0296 18.1156 0.0233 -3.8450 0.2980 4.2410 0.4070 0.4000 0.2179 nan nan 0.0000
2328    129.6808 -34.7955      NaN    NaN 21.888  0.066 20.546  0.035 19.785  0.043 19.014  0.008    5638573322645551104 129.674632 -34.790732 19.1877 0.0028 19.7721 0.0440 18.3990 0.0240 -2.4960 0.3610 2.6540 0.5060 0.0195 0.2899 nan nan 0.8737
 765    129.6317 -34.7843   18.952  0.014 18.675  0.012 18.026  0.007 17.626  0.003 17.205  0.008    5638573219566370816 129.631789 -34.784276 17.8366 0.0012 18.1837 0.0206 17.2667 0.0086 -1.9250 0.1560 2.1530 0.1920 0.1432 0.1160 nan nan 0.2549
 642    129.5958 -34.6946   18.786  0.017 18.567  0.018 17.726  0.012 17.209  0.016 16.680  0.008    5638621739816217600 129.595731 -34.694590 17.4515 0.0011 17.8666 0.0125 16.6923 0.0117 -4.2870 0.1260 1.8950 0.1470 0.1993 0.0915 nan nan 0.0000
3056    129.5225 -34.7669      NaN    NaN    NaN    NaN 21.526  0.054 20.508  0.034 19.474  0.008    5638615280190382080 129.524784 -34.765098 19.2766 0.0031 19.6508 0.0540 18.5502 0.0335 -1.9460 0.4260 3.8010 0.5640 0.1686 0.3662 nan nan 0.0637
2322    129.6825 -34.6811      NaN    NaN    NaN    NaN 20.540  0.039 19.423  0.008 18.168  0.008    5638576071425100800 129.670075 -34.702108 17.9670 0.0013 18.3831 0.0137 17.3431 0.0136 -2.4220 0.1690 2.0030 0.1970 0.2217 0.1291 nan nan 0.9795
1988    129.6621 -34.7866      NaN    NaN    NaN    NaN 20.037  0.023 18.940  0.013 17.590  0.008    5638573533097248768 129.662581 -34.786195 17.4618 0.0010 18.2383 0.0191 16.5582 0.0096 -15.7790 0.1290 17.4380 0.1500 0.8442 0.0918 nan nan 0.0000
1154    129.6242 -34.8152   19.693  0.006 19.664  0.010 18.807  0.007 18.287  0.011 17.730  0.008    5638573013407735808 129.627956 -34.818963 18.8285 0.0024 19.4400 0.0440 18.0039 0.0265 -7.0490 0.2920 6.2470 0.4270 0.3100 0.2245 nan nan 0.0000
2614    129.6846 -34.7969      NaN    NaN    NaN    NaN 20.914  0.032 19.691  0.013 18.200  0.008    5638573322645498880 129.672274 -34.800031 19.1982 0.0026 19.8796 0.0542 18.3213 0.0261 -6.8280 0.3890 2.1190 0.5240 -0.2570 0.3016 nan nan 0.0000
2465    129.6925 -34.6920      NaN    NaN 21.941  0.102 20.724  0.047 19.900  0.004 19.303  0.008    5638576075726673920 129.674134 -34.708603 17.1461 0.0008 17.6002 0.0069 16.5183 0.0068 -4.9100 0.1030 4.8640 0.1220 0.1353 0.0776 nan nan 0.0000
 181    129.6004 -34.7801   16.466  0.003 16.144  0.003 15.701  0.005 15.441  0.002 15.129  0.008    5638573911063224320 129.600606 -34.780069 15.5870 0.0005 15.8401 0.0024 15.1738 0.0022 -2.4410 0.0480 1.9650 0.0620 0.1691 0.0351 nan nan 0.9816
 773    129.6154 -34.8277   19.228  0.024 18.977  0.015 18.043  0.008 17.466  0.010 16.862  0.008    5638572979047943168 129.615351 -34.827718 17.7260 0.0012 18.2652 0.0125 16.9858 0.0125 -3.9340 0.1540 0.2610 0.2010 0.2705 0.1161 nan nan 0.0000
 951    129.6975 -34.8135   20.082  0.043 19.494  0.019 18.419  0.008 17.808  0.006 17.242  0.008    5638570298985232384 129.697554 -34.813477 18.0819 0.0014 18.6854 0.0199 17.3362 0.0082 -3.8990 0.2060 3.8720 0.2570 0.0248 0.1522 nan nan 0.0000
 305    129.6533 -34.8010   17.311  0.005 17.173  0.004 16.497  0.007 16.066  0.001 15.612  0.008    5638573155148959744 129.653332 -34.800979 16.2774 0.0006 16.6725 0.0037 15.7016 0.0031 -1.5640 0.0690 2.8600 0.0820 0.2982 0.0484 nan nan 0.0000
 986    129.5587 -34.7769   19.405  0.006 19.272  0.002 18.486  0.014 17.979  0.006 17.421  0.008    5638574147279337472 129.558630 -34.776856 18.2151 0.0014 18.6796 0.0241 17.5211 0.0138 -2.1830 0.2060 1.5600 0.2870 0.4153 0.1466 nan nan 0.2897
 403    129.6287 -34.7860   17.782  0.007 17.672  0.005 16.921  0.001 16.452  0.006 15.971  0.008    5638573189508704256 129.628677 -34.786037 16.6701 0.0007 17.0991 0.0068 16.0558 0.0030 -4.0510 0.0910 1.9380 0.0970 0.4455 0.0632 nan nan 0.0000
  59    129.7071 -34.8536   15.333  0.015 15.005  0.012 14.509  0.009 14.219  0.001 13.931  0.008    5638570337641563136 129.703592 -34.815216 19.3085 0.0029 19.7199 0.0488 18.5683 0.0328 -2.7580 0.3780 1.4900 0.4810 0.1392 0.3016 nan nan 0.7701
 398    129.5842 -34.8005   17.783  0.011 17.555  0.005 16.902  0.002 16.493  0.004 16.065  0.008    5638573876703503360 129.584123 -34.800490 16.6917 0.0006 17.0820 0.0054 16.1276 0.0028 -2.5400 0.0810 2.1360 0.1000 0.0857 0.0579 nan nan 0.9967
2401    129.5417 -34.8398      NaN    NaN 21.945  0.066 20.646  0.028 19.765  0.018 19.060  0.008    5638567829380884480 129.544947 -34.839194 18.7141 0.0019 19.3553 0.0248 17.8388 0.0160 -6.1090 0.2680 2.7480 0.3810 0.1122 0.1851 nan nan 0.0000
  88    129.6775 -34.7562   15.735  0.007 15.486  0.001 14.834  0.010 14.413  0.002 13.967  0.008    5638573670545005568 129.677682 -34.756133 14.6237 0.0003 15.0180 0.0021 14.0517 0.0014 -3.5740 0.0380 3.3190 0.0380 0.4649 0.0246 nan nan 0.0000
 888    129.6267 -34.7860   19.231  0.018 19.093  0.008 18.271  0.001 17.753  0.006 17.233  0.008    5638573189499914240 129.626564 -34.786014 17.9908 0.0015 18.4406 0.0172 17.3107 0.0085 -1.3900 0.1850 2.2490 0.2170 0.1060 0.1361 nan nan 0.0000
 496    129.6196 -34.7016   18.407  0.010 18.154  0.002 17.290  0.006 16.773  0.012 16.241  0.008    5638621774180865024 129.617862 -34.702324 16.5821 0.0007 16.9723 0.0063 16.0112 0.0036 -2.2210 0.0830 2.3640 0.1000 0.1737 0.0604 nan nan 0.9261
1977    129.6279 -34.7621      NaN    NaN 21.090  0.037 20.023  0.024 19.435  0.014 18.869  0.008    5638573979782681600 129.622621 -34.767397 17.1248 0.0009 17.4507 0.0095 16.5381 0.0072 -2.7200 0.1060 2.1170 0.1250 0.3317 0.0785 nan nan 0.7597
1657    129.6429 -34.7898   21.267  0.087 20.707  0.060 19.584  0.030 18.951  0.014 18.326  0.008    5638573219566364672 129.645164 -34.785835 17.3501 0.0009 17.9149 0.0109 16.6226 0.0068 -1.4920 0.1200 -0.5240 0.1410 0.2514 0.0849 nan nan 0.0000
