id     raj2000     dej2000      U          SU       B          SB       V          SV       R          SR       I          SI       ub         sub      bv         sbv       vr        svr      ri        sri       j         h         ks         sj        sh        sks      magUCAC    mura     mude      smura   smude  sra1     sde1     sra2     sde2       id     raj2000G     dej2000G     Gmag     e_Gmag     BPmag     e_BPmag     RPmag     e_RPmag     pmRA     e_pmRA     pmDE     e_pmDE     Plx     e_Plx     Rv     e_Rv     P
   38  277.626068  -12.290191   15.9550    0.0275   15.5962    0.0269   14.5920    0.0233   14.0539    0.0240   13.4754    0.0257    0.3588    0.0385    1.0042    0.0356    0.5381    0.0335    0.5786    0.0352   12.4430   11.2130   10.7450    0.0400    0.9900    0.9900   14.5230    -2.30   -12.50     4.10     4.00  0.06030  0.06020  0.00736  0.00654    4153044366633030656 277.626092 -12.290214 14.2944 0.0004 14.8384 0.0027 13.5968 0.0016 -0.5430 0.0620 -13.2640 0.0680 1.0414 0.0400 nan nan 0.0000
   40  277.661804  -12.316316   16.2937    0.0279   15.6254    0.0269   14.6198    0.0234   14.0090    0.0241   13.2731    0.0251    0.6682    0.0388    1.0056    0.0356    0.6108    0.0336    0.7359    0.0348       NaN       NaN       NaN       NaN       NaN       NaN       NaN      NaN      NaN      NaN      NaN  0.04561  0.04544  0.00736  0.00654    4153044023035596800 277.661804 -12.316327 14.1935 0.0003 14.8669 0.0025 13.3771 0.0012 0.4820 0.0550 -0.5960 0.0520 0.3480 0.0356 nan nan 0.9980
   92  277.623077  -12.314199   17.8547    0.0334   16.4270    0.0275   14.6501    0.0236   13.6388    0.0242   12.6173    0.0252    1.4277    0.0432    1.7769    0.0362    1.0113    0.0338    1.0215    0.0350       NaN       NaN       NaN       NaN       NaN       NaN       NaN      NaN      NaN      NaN      NaN  0.05474  0.05447  0.00736  0.00654    4153043675117083648 277.623077 -12.314217 13.7959 0.0005 14.8974 0.0041 12.7497 0.0022 0.1390 0.0640 -1.5350 0.0570 0.4238 0.0387 nan nan 0.0000
   44  277.593201  -12.338758   16.1894    0.0278   15.7652    0.0270   14.6550    0.0240   13.9651    0.0241   13.1813    0.0252    0.4241    0.0387    1.1102    0.0361    0.6899    0.0340    0.7838    0.0349   12.0860   11.7750   11.5830    0.0300    0.0400    0.0300   14.3930    -5.30     6.90     2.70     3.10  0.05724  0.05704  0.00736  0.00654    4153043541998658048 277.593237 -12.338757 14.1659 0.0008 14.8942 0.0036 13.3141 0.0026 0.9290 0.0540 0.6440 0.0520 0.5148 0.0365 nan nan 0.0000
  130  277.600311  -12.256423   18.4311    0.0391   16.8053    0.0279   14.7271    0.0238   13.6406    0.0243   12.4377    0.0255    1.6258    0.0481    2.0782    0.0367    1.0865    0.0340    1.2029    0.0352   10.7230    9.8260    9.5620    0.0200    0.0200    0.0200   14.1690    -0.60     0.80     2.90     3.00  0.07630  0.07599  0.00736  0.00654    4153047390290051072 277.600314 -12.256456 13.7930 0.0004 15.0304 0.0059 12.6819 0.0014 0.0270 0.0750 -2.1760 0.0700 0.3932 0.0445 nan nan 0.0000
  186  277.598236  -12.360996   19.0670    0.0519   17.1913    0.0286   14.7458    0.0239   13.2800    0.0245   11.7846    0.0257    1.8757    0.0593    2.4456    0.0372    1.4657    0.0342    1.4954    0.0356    9.6400    8.5940    8.1790    0.0200    0.0600    0.0200   14.0550     1.30    -7.00     4.30     2.70  0.05336  0.05270  0.00736  0.00654    4153043438919417856 277.598255 -12.360996 13.2212 0.0005 14.9085 0.0065 11.9704 0.0035 -0.1330 0.0890 -2.8780 0.0850 0.2477 0.0593 nan nan 0.0000
   36  277.615143  -12.314222   15.7514    0.0274   15.5361    0.0268   14.7798    0.0233   14.3108    0.0241   13.7686    0.0251    0.2153    0.0383    0.7563    0.0355    0.4690    0.0335    0.5422    0.0348   12.9110   12.6340   12.3770    0.0300    0.0600    0.0500   14.7420    -7.10    -0.80     6.00     3.00  0.05634  0.05624  0.00736  0.00654    4153043885596044288 277.615153 -12.314243 14.5362 0.0004 14.9866 0.0022 13.8633 0.0062 0.5420 0.0580 -0.4080 0.0550 0.3105 0.0381 nan nan 0.9953
   42  277.587372  -12.261089   15.8854    0.0275   15.7405    0.0269   14.7919    0.0233   14.2789    0.0241   13.7072    0.0264    0.1449    0.0384    0.9486    0.0356    0.5130    0.0336    0.5717    0.0358   12.9090   12.4620   11.6490    0.0500    0.0900    0.9900   14.5780    -1.60    -4.10     3.60     2.30  0.07739  0.07731  0.00736  0.00654    4153047562088749056 277.587338 -12.261123 14.5455 0.0003 15.0419 0.0027 13.8858 0.0014 -0.1020 0.0560 -1.2470 0.0510 0.9936 0.0377 nan nan 0.0000
   48  277.619415  -12.369244   16.1608    0.0277   15.7951    0.0270   14.7954    0.0234   14.2257    0.0241   13.6814    0.0254    0.3657    0.0387    0.9997    0.0357    0.5697    0.0336    0.5442    0.0350       NaN       NaN       NaN       NaN       NaN       NaN       NaN      NaN      NaN      NaN      NaN  0.04394  0.04414  0.00736  0.00654    4153042683005152768 277.619442 -12.369229 14.4598 0.0004 15.0223 0.0019 13.7505 0.0011 -3.1410 0.0590 -8.2380 0.0550 1.2933 0.0379 nan nan 0.0000
   35  277.672607  -12.273431   15.8846    0.0275   15.4712    0.0268   14.8103    0.0240   14.3468    0.0242   13.7839    0.0263    0.4134    0.0383    0.6609    0.0359    0.4635    0.0341    0.5629    0.0357       NaN       NaN       NaN       NaN       NaN       NaN       NaN      NaN      NaN      NaN      NaN  0.05808  0.05795  0.00736  0.00654    4153050100405055488 277.672728 -12.273428 14.5835 0.0004 15.0439 0.0025 13.9376 0.0015 0.1890 0.0650 -2.1350 0.0620 0.5346 0.0488 nan nan 0.0000
